Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
ccc(Br)cc3,2,0.054171180931744306,2,2.8169014084507045
ccccc3C(c3,2,0.054171180931744306,2,2.8169014084507045
2c3ccccc3-,2,0.054171180931744306,2,2.8169014084507045
2ccccc2C(=,2,0.054171180931744306,2,2.8169014084507045
(c3ccccn3),2,0.054171180931744306,2,2.8169014084507045
4[B-](F)(F,2,0.054171180931744306,2,2.8169014084507045
Cc2ccc(Cl),2,0.054171180931744306,2,2.8169014084507045
ncc3)c3ccc,2,0.054171180931744306,2,2.8169014084507045
=Cc3ccccc3,2,0.054171180931744306,2,2.8169014084507045
cc(-c3cccc,2,0.054171180931744306,2,2.8169014084507045
2cccs2)c2c,2,0.054171180931744306,2,2.8169014084507045
(C2=C3C(=C,2,0.054171180931744306,2,2.8169014084507045
C2=C3C(=C(,2,0.054171180931744306,2,2.8169014084507045
c(Cl)cc2)c,2,0.054171180931744306,2,2.8169014084507045
1(F)C2=C(C,2,0.054171180931744306,2,2.8169014084507045
1=C2C(=C(c,2,0.054171180931744306,2,2.8169014084507045
2)=C2c3ccc,2,0.054171180931744306,2,2.8169014084507045
C2C(=C(c3c,2,0.054171180931744306,2,2.8169014084507045
n4[B-](F)(,2,0.054171180931744306,2,2.8169014084507045
cccc32)C=C,2,0.054171180931744306,2,2.8169014084507045
N2C(=C(c3c,2,0.054171180931744306,2,2.8169014084507045
=C(c3cccnc,2,0.054171180931744306,2,2.8169014084507045
cn4[B-](F),2,0.054171180931744306,2,2.8169014084507045
(=Cc2ccc(C,2,0.054171180931744306,2,2.8169014084507045
2=C3C(=C(c,2,0.054171180931744306,2,2.8169014084507045
)c(Br)cn21,2,0.054171180931744306,2,2.8169014084507045
c2ccccc2C(,2,0.054171180931744306,2,2.8169014084507045
=C3C(=C(c4,2,0.054171180931744306,2,2.8169014084507045
C3C(=C(c4c,2,0.054171180931744306,2,2.8169014084507045
3C(=C(c4cc,2,0.054171180931744306,2,2.8169014084507045
=Cc2ccc(Cl,2,0.054171180931744306,2,2.8169014084507045
ccccc2C(=C,2,0.054171180931744306,2,2.8169014084507045
=C2C(=C(c3,2,0.054171180931744306,2,2.8169014084507045
Cn1cccc1C1,2,0.054171180931744306,2,2.8169014084507045
s2)=C2c3cc,2,0.054171180931744306,2,2.8169014084507045
c2cc(Cl)cc,2,0.054171180931744306,2,2.8169014084507045
Cc2c3ccccc,2,0.054171180931744306,2,2.8169014084507045
3ccccc23)[,2,0.054171180931744306,2,2.8169014084507045
ccc3[B-](F,2,0.054171180931744306,2,2.8169014084507045
cc3[B-](F),2,0.054171180931744306,2,2.8169014084507045
=C(c2ccccn,2,0.054171180931744306,2,2.8169014084507045
c3[B-](F)(,2,0.054171180931744306,2,2.8169014084507045
)c1ccccc12,2,0.054171180931744306,2,2.8169014084507045
3ccccc3o2),2,0.054171180931744306,2,2.8169014084507045
cs2)=C2c3c,2,0.054171180931744306,2,2.8169014084507045
c3ccccc3o2,2,0.054171180931744306,2,2.8169014084507045
c2)c2cc(Cl,2,0.054171180931744306,2,2.8169014084507045
cc2)c2cc(C,2,0.054171180931744306,2,2.8169014084507045
=C(c2ccccc,2,0.054171180931744306,2,2.8169014084507045
+]([O-])=C,2,0.054171180931744306,2,2.8169014084507045
N+]([O-])=,2,0.054171180931744306,2,2.8169014084507045
[N+]([O-]),2,0.054171180931744306,2,2.8169014084507045
cccc3[B-](,2,0.054171180931744306,2,2.8169014084507045
ccccc3[B-],2,0.054171180931744306,2,2.8169014084507045
3ccccc3[B-,2,0.054171180931744306,2,2.8169014084507045
c3ccccc3[B,2,0.054171180931744306,2,2.8169014084507045
1cccc1C1=C,2,0.054171180931744306,2,2.8169014084507045
cccc1C1=C2,2,0.054171180931744306,2,2.8169014084507045
ccc1C1=C2C,2,0.054171180931744306,2,2.8169014084507045
cc1C1=C2C(,2,0.054171180931744306,2,2.8169014084507045
cc2ccccc12,2,0.054171180931744306,2,2.8169014084507045
=Cc2c3cccc,2,0.054171180931744306,2,2.8169014084507045
(=Cc2c3ccc,2,0.054171180931744306,2,2.8169014084507045
C(=Cc2c3cc,2,0.054171180931744306,2,2.8169014084507045
ccc2cc2ccc,2,0.054171180931744306,2,2.8169014084507045
)C(=Cc2c3c,2,0.054171180931744306,2,2.8169014084507045
n2cccc2C(=,2,0.054171180931744306,2,2.8169014084507045
2cccc2C(=C,2,0.054171180931744306,2,2.8169014084507045
c2ccccc2cc,2,0.054171180931744306,2,2.8169014084507045
