Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
(-c2c3cccc,6,6,190,190,1,[190],0.39629365,0.39629365,0.39629365,[0.39629365],0.12427525,0.12427525,0.12427525,[0.12427525],6,6,6.0,6,[6],"{'O=C(c1ccc(-c2c3ccccc3cc3ccccc23)cc1)c1ccc([N+](=O)[O-])cc1', 'Brc1cc(Br)n(-c2c3ccccc3nc3ccccc23)c1', 'c1ccc(-c2c3ccccc3c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1', 'c1ccc(-c2c3ccccc3cc3c2c2c4ccccc4ccc2n2c4ccccc4cc32)cc1', 'Cc1c(-c2c3cccc-3ccc3ccc4ccccc4c23)c(=O)n(-c2ccccc2)n1-c1ccccc1', 'c1ccc(-c2c3ccccc3cc3cc(-c4c(-c5ccccn5)ccc5ccccc45)ccc23)cc1'}",6,1.0
(-c2ccccc2,97,16,290,110,11,"[110, 120, 130, 150, 170, 180, 190, 200, 210, 270, 290]",0.3616182,0.1326421,0.2353473181818182,"[0.234363, 0.1351086, 0.1326421, 0.1938527, 0.2197714, 0.25784775, 0.2548849, 0.3616182, 0.27812805, 0.2728684, 0.2477354]",0.0923431999999999,-0.22706745,-0.028643181818181818,"[0.0923431999999999, 0.01854685, -0.0499841499999999, -0.0169977, 0.01004215, 0.0046048499999999, -0.0456802999999999, 0.0759402, 0.00281135, -0.179634, -0.22706745]",14,8,7.2727272727272725,80,"[8, 5, 7, 6, 8, 14, 9, 9, 6, 5, 3]","{'CN(c1ccccc1)c1c(-c2ccccc2)c2c(=O)cccc2c2noc(-c3ccccc3)nc12', 'O=C1c2ccccc2C(c2ccccc2)=[N+]1C(Nc1ccccc1)=c1c(-c2ccccc2)c(-c2ccccc2)[n-]c1=Cc1ccccc1', 'O=C(Nc1ccccc1)c1nc2c3ccccc3ccc2n(-c2ccccc2[N+](=O)[O-])c1=O', 'Cc1ccccc1NN=c1c(=O)cc(-c2ccccc2)c1=O', 'O=c1c(-c2ccccc2)c2c(=O)c3ccccc3c-2c1-c1ccccc1', 'O=C1C(=Cc2ccccc2)C2C(=O)N=C3C=C2C1=C3c1cc(-c2ccccc2)n2nccc2c1', 'CCCCn1nc(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(Nc2ccccc2)cc1', 'Cc1oc(-c2ccccc2)cc1C1=C2c3ccccc3C=CC(=O)C2(C)C(c2ccccc2)=C1', 'O=c1cc(-c2ccccc2)n(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12', 'Cn1c(-c2ccccc2)c2c(c1=Cc1ccccc1)=C(Nc1ccccc1)C(=O)C2=Cc1ccccc1', 'c1ccc(-c2ccccc2-c2[nH]c3cccc-3c3c4ccccc4c4ccccc4c23)cc1', 'Cc1cccc(C)c1-n1c(-c2ccccc2)c(-c2ccccc2)c2c1c(=O)c1ccccc1n2-c1ccccc1', 'Cc1c(-c2c3cccc-3ccc3ccc4ccccc4c23)c(=O)n(-c2ccccc2)n1-c1ccccc1', 'CC1=C(C)c2ccccc2C(=O)C1=Cc1ccc(-c2ccccc2)oc1=O', 'O=c1c(Cc2c3ccccc3cc3ccccc23)c(-c2ccccc2)cc2c3cc(Cl)ccc3c(=Cc3ccccc3)n12', 'O=c1c(=NNc2ccccc2Cl)cc(-c2ccccc2)c1=NNc1ccccc1Cl', 'C[S+]=c1c(Sc2ccccc2)c(-c2ccccc2)[n-]c(=Nc2ccccc2)c(-c2ccccc2)c1-c1ccccc1', 'Cc1nn(-c2ccccc2)c2c1CC(=O)NN=C(c1ccccn1)N2', 'O=c1cc(-c2ccccc2)nc2c3ccccc3nc(-c3ccccc3)n12', 'CN(C)CCc1nc(-c2ccccc2)c2ccccn2c1=O', 'C(=NN=c1cccc(-c2ccccc2)c2ncccc12)c1ccc2ccc3ccccc3c2c1', 'Clc1[s+]c(=C(c2ccccc2)c2ccccc2)[n-]c1=Cc1ccc(-c2ccccc2)cc1', 'Cc1cc2ccccc2c(-c2ccccc2)c1-c1c2ccccc2cn1C(c1ccccc1)c1ccccc1', 'O=C1C=C(c2ccccc2)c2ccccc2C1=Cc1ccc(-c2ccccc2)cc1', 'c1ccc(-c2ccccc2P(c2ccccc2)c2ccccc2)cc1', 'c1ccc(-c2ccccc2-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc3c3ccccc23)cc1', '[O-]c1c(-c2ccccc2)[s+]c2c3ccccc3c3[s+]c4ccccc4c2c13', 'O=c1c(-c2ccccc2)c(-c2ccccc2)c2c(-c3ccccc3)c3c4ccccc4c(-c4ccccc4)c-3c1=2', 'Cc1c(C=NN=Cc2cccc3ccccc23)c(=O)n(-c2ccccc2)n1C', 'CCOC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccc(Br)cc1', 'O=C(c1ccccc1Cl)c1c(-c2ccccc2)n2c(c1=Cc1ccccc1)=NNc1ccccc1-2', 'O=C(c1ccccc1)c1cc(-c2ccccc2Cl)c2ccccc2c1', 'O=C1C=CC=CC1=c1[nH]c(=C2C=Cc3ccccc32)n(-c2ccccc2)c1=O', 'Clc1cccc(Cl)c1-c1ccc(C23C(=C(c4ccccc4)c4ccccc42)c2ccccc2-c2ccccc23)c(-c2ccccc2)n1', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'Cc1ccc(-n2cnc3ccccc32)cc1-c1c(-c2ccccc2)c(O)c(-c2ccccc2)n1-c1ccccc1', 'O=c1c(-c2ncc[nH]2)nc(-c2ccccc2)c(-c2ccccc2)n1-c1ccccc1', 'O=c1c(-c2ccccc2N=Nc2ccccc2)nc(-c2ccccc2)c2ccccn12', 'O=[N+]([O-])c1cc(-c2cccc3ccccc23)c(=Nc2ccccc2)n(-c2ccccc2)c1', 'O=c1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccccc2)c2ccccc12', 'C1=C[Si]2(C=C1)C(c1ccccc1)=C(c1ccccc1)C(c1ccccc1)=C(c1ccccc1)c1c2c(-c2ccccc2)c(-c2ccccc2)c2ccccc12', 'O=c1n(-c2ccccc2)nc(-c2ccccc2)n1C1=NCC(c2c3ccccc3cc3ccccc23)=NN1c1ccccc1', 'O=C(O)c1cc(-c2ccccc2)cc(-c2ccco2)c1', 'Brc1ccccc1-c1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c(-c2ccccc2)c2ccccc12', 'COC(=O)c1cc(C2=C(c3ccccc3)C(=O)N(C)C2=O)cc(-c2ccccc2)n1', 'O=c1c(-c2ccccc2)c(-c2ccccc2)c(=NNc2ccc(-c3ccccc3)s2)c1=O', 'O=c1c(-c2ccccc2)c[nH]c2cnc([N+](=O)[O-])cc12', 'Brc1ccc(-c2ccccc2)c(-c2ccccc2-c2cc3ccccc3cc2-c2c3ccccc3cc3ccccc23)c1', 'O=C([S+]=c1[n-]cnc(-c2ccccc2)c1-c1ccccc1)c1ccccc1', 'O=c1o[n-][n+](-c2ccccc2)[n+]1-c1ccccc1', 'C(=Nc1cc(-c2ccccc2)cc2ccccc12)c1ccccc1', '[S-]c1[s+]cc(-c2ccccc2)n1C=C1c2ccccc2-c2ccccc21', 'C(=C1c2ccccc2-c2c1cc(-c1ccccc1)c1ccccc21)c1ccc(-c2ccccc2)cc1', 'O=c1c(-c2ccccc2)c2c3c1cccc3c(=C1C=C(c3ccccc3)C(c3ccccc3)=[S+]1)c1cccn12', '[O-][S+](c1ccccc1)c1cc(-c2ccccc2)nc2c3ccccc3c3ccccc3c12', 'CC(c1ccccc1)n1c(-c2ccccc2)c2ncn(-c3ccccc3Br)c(-c3ccccc3)c-2c1=O', 'Cc1ccccc1-n1c(-c2ccccc2)ncc(-c2ccccc2)c1=O', 'Nc1c(C(=O)OCc2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccccc12', 'CS(=O)(=O)c1cccc(-c2ccccc2)c1[B-]1(c2ccccc2)C(c2ccccc2)=CC=C1c1ccccc1', 'N#Cc1c(-c2ccccc2)c(-c2ccccc2)c(C(=O)c2ccccc2)c2ccccc12', 'C=CCn1c(-c2ccccc2)cc(-c2ccccc2)c1-c1ccccc1B1OC(C)=C(c2ccccc2)C1=O', 'O=c1cc(-c2ccccc2)oc2c1c(N=Nc1ccccc1)c(S(=O)(=O)c1ccccc1)c1cccc(F)c12', 'Cn1c(-c2ccccc2)c(N=NN=c2c3ccccc3c3ccccc3n2C)c2ccccc21', 'O=[N+]([O-])c1c(-c2ccccc2)oc2ccccc12', 'O=c1c2ccccc1-c1c-2c(-c2ccccc2)c2c3c1-c1ccccc1C3Cc1ccccc1-2', 'Nc1cc(-c2ccccc2)nn1C(=O)c1ccccc1', 'O=c1c(N=Cc2c3ccccc3cc3ccccc23)c2ccccc2c(-c2ccccc2)n1-c1ccccc1', 'O=C1C(=Cc2ccccc2)c2ccccc2C1=Cc1ccc(-c2ccccc2)cc1', 'O=C(c1ccc(Br)cc1)c1cc(-c2ccccc2)cc2c1Cc1ccccc1-2', 'CCOC(=O)c1cc(-c2ccccc2)oc1C', 'N#Cc1c(-c2ccccc2)ccc2c1C(=NNc1ccccc1[N+](=O)[O-])c1ccccc1-2', 'Cn1c(-c2ccccc2)cc2c(C#N)c(-c3cccs3)c3c(-c4ccccc4)c4ccc5ccccc5c4cc3c21', 'Cn1c(C(=C2C=CC=CC2=S(#[O+])c2ccccc2)c2ccccc2)nc(-c2ccccc2)c1C=c1[n-]c(=Cc2ccccc2)c(=O)n1-c1ccccc1', 'COc1cccc(-c2ccc3c(c2)c(-c2ccccc2)c2c4c(ccc5ccccc54)c(-c4ccccc4)c-2c2ccccc23)c1', 'Clc1c(Br)c(-c2ccccc2)c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2c1-c1ccccc1', 'O=C1C=C(c2ccc(Cl)cc2)C(=Nc2ccccc2)N1c1c[s+]c(-c2ccccc2)[n-]1', 'Cc1cc(-c2ccccc2)c(N=C2c3ccccc3-c3ccccc32)c2ccccc12', 'COc1ccccc1C(=C1c2cc(Br)ccc2-c2ccc(Br)cc21)c1ccc(-c2ccccc2)cc1', '[O-]N([O-])c1c(-c2ccccc2)noc1-c1ccccc1', 'O=C(c1ccccc1)c1c(-c2ccccc2)c2n(c1=Cc1ccccc1)[B-](F)(F)[N+](c1ccccc1)=c1ccccc1=2'}",80,1.75
