Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
c1ccc2c(c1)C(=C1c3ccccc3-c3ccccc31)CCC2=C1c2cc3ccccc3cc2-c2ccc3ccccc3c21,1,0.13020833333333331,1,1.4084507042253522
[BH2-]1C2=C(c3ccncc3)c3cccn3[BH2-]C2=Cc2cccn21,1,0.13020833333333331,0,0.0
*C1=C2[BH2-]n3cccc3C=C2[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
F[B-]1(F)C2=C(c3ccncc3)c3cc(Cl)c(Cl)n3[B-](F)(F)C2=C(Cl)c2cccn21,1,0.13020833333333331,1,1.4084507042253522
[BH2-]1n2cccc2C(c2ccncc2)=C2C=CC(c3cccnc3)=[N+]12,1,0.13020833333333331,0,0.0
*C1=C2C=C(c3ccncc3)C(*)=[N+]2[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
*C1=CC2=C(*)c3cccn3[BH2-][N+]2=C1c1cccnc1,1,0.13020833333333331,0,0.0
*C1=CC2=C(c3ccncc3)c3cccn3[BH2-][N+]2=C1c1cccnc1,1,0.13020833333333331,0,0.0
*C1=CC2=C(*)c3cccn3[BH2-][N+]2=C1*,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C=C(c3ccncc3)C(c3cccnc3)=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C=CC(c3cccnc3)=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2ccncc2)=C2C=C(c3ccncc3)C(c3cccnc3)=[N+]12,1,0.13020833333333331,0,0.0
*C1=C2C=C(c3ccncc3)C(c3cccnc3)=[N+]2[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
CC1=C(c2ccncc2)C(c2cccnc2)=[N+]2C1=C(c1ccncc1)c1cc(C)c(C)n1[B-]2(F)F,1,0.13020833333333331,1,1.4084507042253522
