Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
*c1ccc2ccccc2c1,4,0.5730659025787965,7,5.833333333333333,0.00126135,0.0284295,0.00126135,"['CC(=O)c1c(-c2ccccc2)cc2ccccc2c1C', 'O=C1CC(c2ccc3ccccc3c2NCCO)Nc2ccccc21', 'c1ccc2cc(CC34CCC(CC3)c3cc5ccccc5c5cccc4c35)ccc2c1', 'c1ccc(-c2ccc3ccccc3c2-c2ccc3ccccc3c2)cc1']",11,0.02716815,20
c1ccc2ccccc2c1,6,0.7194244604316548,12,10.714285714285714,0.0031078,0.0160197,0.0030613,"['CC(C)(C)N=C1c2ccc(Oc3ccc(C#N)c(C#N)c3)c3cccc(c23)C(=O)N1Cc1ccc2ccccc2c1', 'Cc1ccc2c(ccc3[nH]c(-c4ccc5ccccc5c4)nc32)c1', 'Cc1cc(C)c(-c2c(C)ccc3ccccc23)c(C)c1']",10,0.012958400000000002,30
*c1ccc(*)cc1,4,0.4796163069544364,48,42.857142857142854,0.0031078,0.00207835,0.0031078,"['C(=C=Cc1ccc(C=Cc2cnc(C=Cc3ccccc3)s2)cc1)=Cc1ccccc1', 'CC1(C)C(c2ccccc2)=C(c2ccccc2)[Si](c2ccccc2)(c2ccccc2)[Si]1(Oc1ccc(C#Cc2ccccc2)cc1)c1ccccc1', 'O=Cc1ccc(-c2ccc(-c3ccc(-c4[n-][nH]c(=S)[s+]4)s3)cc2)cc1', 'Cc1cc(-c2ccccc2)ccc1-c1ccccc1CC1C(c2ccccc2)OC(c2ccccc2)N1C']",8,-0.00102945,30
c1ccc2c(c1)CCN2,4,0.4796163069544364,4,3.571428571428571,0.0031078,0.057172150000000005,0.0028612000000000004,"['O=C1Nc2ccccc2C1=C(c1ccccc1)c1ccccc1', 'CC12C(=Cc3ccccc3N1Cc1ccccc1)SC1C(=O)OC2(O)C12C(=O)N(Cc1ccccc1)c1ccc(Br)cc12', 'O=C1N(C2CC2)c2ccc(Cl)cc2C1(c1ccc(Cl)cc1)c1ccc(Cl)cc1', 'CN1c2ccccc2C(=O)C1(CN)c1ccccc1F']",9,0.054310950000000004,30
c1ccc2[nH]ccc2c1,4,0.4796163069544364,4,3.571428571428571,0.0031078,0.0335774,0.0031078,"['Cc1ccc2[nH]c(C)c(C3=C(c4ccccc4[N+](=O)[O-])C(=O)CC3)c2c1', 'CC1(C)CC1c1c[nH]c2ccccc12']",9,0.0304696,30
c1ccc2cc3ccccc3cc2c1,4,0.4796163069544364,3,2.6785714285714284,0.0031078,0.0,0.0031798,"['CCO[P-](=O)(=[O+]CC)N1C(C(C)C)=CC(=O)OC1c1c2c(C(C)C)cc(C(C)C)cc2cc2ccc(OC)c(OC)c12', 'COc1c2ccccc2c(CC=Cc2c(OC)c3ccccc3c3ccccc23)c2ccccc12']",14,-0.0031798,30
c1ccc2c(c1)ccc1ccccc12,4,0.4796163069544364,6,5.357142857142857,0.0031078,0.0199048,0.0031078,"['O=C(Nc1ccccc1)N1CC1c1cccc2ccc3ccccc3c12', 'COc1c2ccccc2c(CC=Cc2c(OC)c3ccccc3c3ccccc23)c2ccccc12']",14,0.016797,30
c1ccc2ccccc2c1,23,2.655889145496536,19,17.272727272727273,0.01344685,0.0326192,0.0096402,"['c1ccc2c(c1)C1c3ccccc3C2C(c2cccc3ccccc23)c2ccccc21', 'O=C(NC1CC(c2ccccc2)OC1c1ccc2c(c1)OCO2)c1ccc2ccccc2c1', 'CN(C)c1cccc2ccc(N(c3ccccc3)c3ccccc3)c(C#N)c12', 'Cc1ccc(C=C2c3ccccc3C(=O)C2(C#N)c2cccc3cccc(Nc4ncccn4)c23)cc1', 'CN1C(=O)N(Cc2ccccc2)C(c2cccc3ccccc23)c2ccccc21', 'Cc1ccc([S+]([O-])c2c(C3C(=O)CCN3c3ccccc3)cc(Cc3cccc4ccccc34)c3ccccc23)cc1', 'O=C(ON=C1c2ccccc2-c2ccccc21)Oc1ccccc1-c1cccc2cccc(N=C(c3ccccc3)c3ccccc3)c12', 'COc1c(-c2c([N+](=O)[O-])ccc3ccccc23)cc(-c2ccccc2Br)c2c(=O)[nH]c(C)cc12', 'CC(=O)c1ccc(Nc2ccc3ccccc3c2)cc1', 'O=S(=O)(c1ccccc1)N1OC(c2ccccc2)=CC1c1ccc2ccccc2c1', 'Cc1ccc(S(=O)(=O)n2c(-c3cc(C(C)C)c(C(=O)NCc4ccccc4)c4ccccc34)c(C(=O)N3CCCC3)c3ccccc32)cc1']",10,0.022979,40
c1ccc2c(c1)OCO2,5,0.5773672055427251,2,1.8181818181818181,0.01344685,0.05381785,0.0120126,"['O=C(NC1CC(c2ccccc2)OC1c1ccc2c(c1)OCO2)c1ccc2ccccc2c1', 'O=C1CC(c2ccc3c(c2)OCO3)C(c2ccc3c(c2)OCO3)N1S(=O)(=O)C1CCc2ccccc2[N+]1=O']",9,0.04180525,40
c1ccc2c(c1)Cc1ccccc1-2,5,0.5773672055427251,5,4.545454545454546,0.01344685,0.0948816,0.01047305,"['Cc1ccc(-c2cc(C#N)c(N)c3c2-c2c(C)cccc2C3=O)cc1', 'O=C(ON=C1c2ccccc2-c2ccccc21)Oc1ccccc1-c1cccc2cccc(N=C(c3ccccc3)c3ccccc3)c12', 'CN1c2ccccc2CN(c2ccccc2)[Si]1(C)[Si]1(C)Nc2cccc3cccc(c23)N1c1cccc2c1-c1ccccc1C2', 'O=C1c2ccccc2C2(c3ccccc3-c3ccccc32)N1c1cc([N+](=O)[O-])cc(-c2ccccc2[N+](=O)[O-])c1-c1ccccc1']",13,0.08440855,40
