Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C1=CC(c2ccccc2)=CCC1,4,4,160,160,1,[160],0.308015,0.308015,0.308015,[0.308015],0.0630226999999999,0.0630226999999999,0.0630226999999999,[0.0630226999999999],1,1,1.0,1,[1],{'c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=C(c3cccc4ccc5ccccc5c34)C(c3ccccc3)O2)cc1'},1,1.0
C1=CC(c2ccccc2)C(c2ccccc2)=C1,4,4,260,260,1,[260],0.5045311,0.5045311,0.5045311,[0.5045311],0.1008872499999999,0.1008872499999999,0.1008872499999999,[0.1008872499999999],1,1,1.0,1,[1],{'c1ccc(C2=NC(c3ccccc3)=C(c3ccccc3)C2(c2ccccc2)c2c3ccccc3cc3ccccc23)cc1'},1,1.0
C1=CC(c2ccccc2)CC1,4,4,200,200,1,[200],0.0103553,0.0103553,0.0103553,[0.0103553],-0.2943930999999999,-0.2943930999999999,-0.2943930999999999,[-0.2943930999999999],2,2,2.0,2,[2],{'ClB1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1'},1,1.0
C1=CC2=C(c3ccccc3)c3ccccc3C2=C1,4,4,160,160,1,[160],0.3935216,0.3935216,0.3935216,[0.3935216],0.1521063,0.1521063,0.1521063,[0.1521063],2,2,2.0,2,[2],"{'CC1=C(c2ccccc2)C2=C(c3ccccc3)c3ccccc3C2=C1c1ccccc1', 'CC1=C(c2ccccc2)C(c2ccc(C=C3C(c4ccccc4)=C(c4ccccc4)c4ccccc43)cc2)=C2C1=C(c1ccccc1)c1ccccc12'}",2,1.0
C1=CC2=Cc3ccccc3C2=C1,6,6,160,160,1,[160],0.3935216,0.3935216,0.3935216,[0.3935216],0.1521063,0.1521063,0.1521063,[0.1521063],2,2,2.0,2,[2],"{'CC1=C(c2ccccc2)C2=C(c3ccccc3)c3ccccc3C2=C1c1ccccc1', 'CC1=C(c2ccccc2)C(c2ccc(C=C3C(c4ccccc4)=C(c4ccccc4)c4ccccc43)cc2)=C2C1=C(c1ccccc1)c1ccccc12'}",2,1.0
C1=CC2C=Cc3cccc4c3C(C4)C2C=C1,4,4,110,110,1,[110],0.0816166,0.0816166,0.0816166,[0.0816166],-0.0718521,-0.0718521,-0.0718521,[-0.0718521],1,1,1.0,1,[1],{'ClC1=C(Cl)C2C=Cc3cccc4c3C(C4c3cccc4ccccc34)C2C(Cl)=C1Cl'},1,1.0
C1=CC2Cc3ccccc3C2C1,4,4,80,80,1,[80],0.0298365,0.0298365,0.0298365,[0.0298365],-0.0407286999999999,-0.0407286999999999,-0.0407286999999999,[-0.0407286999999999],1,1,1.0,1,[1],"{'O=C1C(Br)=C(Br)C2C(O)c3ccccc3C12', 'NOC(=O)C12OC(c3ccccc3)=NC1Oc1ccccc12'}",2,1.0
C1=CC=C2C=C(C=C1)c1ccccc12,4,4,360,360,1,[360],0.4728896,0.4728896,0.4728896,[0.4728896],-0.0325191499999999,-0.0325191499999999,-0.0325191499999999,[-0.0325191499999999],1,1,1.0,1,[1],{'Fc1c(F)c(F)c2c(c1F)C1=CC=CC=CC2=C1[Si](c1ccccc1)(c1ccccc1)c1c2ccccc2cc2ccccc12'},1,1.0
C1=CCC(c2ccccc2)=C1,10,6,260,250,2,"[250, 260]",0.4652013,0.3774784,0.42133984999999996,"[0.4652013, 0.3774784]",0.0713179999999999,-0.0262593999999999,0.022529299999999995,"[0.0713179999999999, -0.0262593999999999]",4,3,3.5,7,"[3, 4]","{'c1ccc(C2=NC(c3ccccc3)=C(c3ccccc3)C2(c2ccccc2)c2c3ccccc3cc3ccccc23)cc1', 'Cl[PH]1=C(c2ccccc2)C(c2ccccc2)=C(c2ccccc2)[Si]1(Cl)Cl', 'C[Si]1(C)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccn1'}",3,1.3333333333333333
C1=CCCCCC=CCC1,5,5,60,60,1,[60],0.0576666,0.0576666,0.0576666,[0.0576666],0.0338515,0.0338515,0.0338515,[0.0338515],1,1,1.0,1,[1],{'CC1=CCC(C(=O)C2=C3CCC4(C)C(=O)CCC4C3(C)CC(=O)C2=O)C(O)CC(C)=CCC1'},1,1.0
C1=CCc2ccccc2C1,4,4,90,90,1,[90],0.2180634,0.2180634,0.2180634,[0.2180634],0.1638311,0.1638311,0.1638311,[0.1638311],3,3,3.0,3,[3],"{'CCc1c(C#N)c(C)cc2c1C(c1ccccc1)C(C(=O)OC)=C(O)C2', 'O=C1C(Cl)=C(Nc2ccccc2Cl)C(=O)c2ccccc21'}",2,1.0
C1=Cc2cc(cc3c4c(c5c(c23)CCC5)CCC4)C1,4,4,100,100,1,[100],0.1252962,0.1252962,0.1252962,[0.1252962],0.0260550499999999,0.0260550499999999,0.0260550499999999,[0.0260550499999999],1,1,1.0,1,[1],{'C[Si](C)(C)C1=C(c2ccc3ccccc3c2)Cc2cc3c4c(c5c(c3c1c2[Si](C)(C)C)CCC5)CCC4'},1,1.0
C1=Cc2cccc3cccc(c23)Cc2ccccc21,4,4,160,160,1,[160],0.4544894,0.4544894,0.4544894,[0.4544894],0.2094971,0.2094971,0.2094971,[0.2094971],1,1,1.0,1,[1],{'[O+]#[P-](Cl)(C1=Cc2ccccc2Cc2cccc3cccc1c23)c1c2ccccc2cc2ccccc12'},1,1.0
C1=Cc2ccccc2C1,191,11,400,60,28,"[60, 100, 120, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 280, 290, 300, 310, 320, 330, 340, 350, 360, 370, 380, 390, 400]",0.5347563,0.1942088,0.3774019089285714,"[0.26684475, 0.358046, 0.26822675, 0.30182135, 0.4011668, 0.1942088, 0.3452669499999999, 0.4245936999999999, 0.27946985, 0.32043295, 0.26097635, 0.3357235, 0.3402788, 0.3912291, 0.4357787, 0.3505455, 0.43501915, 0.3912671, 0.418617, 0.4016418499999999, 0.4791675, 0.4059493, 0.4541689, 0.4304025, 0.5056384, 0.42744915, 0.5347563, 0.40856645]",0.2686476,-0.12910235,0.003976058928571462,"[0.24336735, 0.2686476, 0.15792935, 0.0926490499999999, 0.1633285, -0.0155204499999999, 0.0920240499999999, 0.1566525999999999, -0.0238943499999999, 0.056952, -0.0858545, -0.0615679499999999, -0.0248046, -0.0089661999999999, 0.03327635, -0.1180488999999999, -0.0593824499999999, -0.1190482, -0.0905179999999999, -0.12910235, -0.0035857999999999, -0.1117448999999999, -0.0361128, -0.0801743999999999, -0.0129803499999998, -0.10938315, 0.0257583, -0.0885661499999999]",16,1,8.821428571428571,247,"[1, 6, 8, 9, 7, 7, 6, 5, 6, 9, 10, 7, 9, 8, 6, 8, 7, 11, 13, 10, 9, 12, 10, 14, 16, 12, 15, 6]","{'O=C1C2=C(c3ccccc3)C(=C3C=C(c4c5ccccc5cc5ccccc45)c4ccccc43)C=C2c2ccccc21', '[O-][N+]1=C(Br)c2ccccc2C1=C1C(c2ccc(Br)cc2)=C(c2ccccc2)c2ccccc21', 'O=C1C=C(c2ccc(Cl)nc2)c2cccc(Cl)c21', 'CON=C1C(c2ccccc2)=C(C)c2ccccc21', 'C1=Cc2ccccc2C1=c1c2ccccc2c(=C2c3ccccc3Cc3ccccc32)c2ccccc12', 'COc1ccc(-c2ccccc2)cc1C1=C(c2ccccc2)C(=O)c2ccccc2C1=C1C=Cc2ccccc21', 'Cc1ccc2c(c1)C(=C1C=C(c3ccc(C(F)(F)F)cc3)c3ccccc31)C=C2', 'C1=C(c2ccccc2)C(=C2C(=Cc3ccccc3)c3ccccc3C2=C2c3ccccc3-c3ccccc32)c2ccccc21', 'COc1ccc([NH+]=C2C(=C3c4cccn4[B-](F)(F)n4cccc43)C(=C3C=C(O)c4ccccc43)c3ccccc32)cc1', 'COc1ccc2c(c1)C(=C1C=CC(=Nc3cccc4ccccc34)O1)C=C2', 'Brc1ccc(C2=CC(=C(c3ccccc3)c3ccccc3)c3ccccc32)cc1', 'c1ccc(C2(c3ccccc3)C(c3c4ccccc4cc4ccccc34)=Nc3ccccc32)cc1', 'COC(=O)C1=C(O)c2ccccc2C1=NNc1ccccc1', 'C1=CC(=C2C=C(c3ccccc3)c3ccccc32)C=C1', 'Fc1c(C2=NC(=Cc3c4ccccc4cc4ccccc34)c3ccccc32)cc(C(F)(F)F)c(F)c1F', 'Cc1ccc2c(c1)C(c1c3ccccc3cc3ccccc13)=C(c1ccccc1)C2=O', 'Brc1ccc2c(c1)C(=C1C=C(c3ccncc3)c3ccc(Br)cc31)C=C2', 'Cc1ccc(C2=c3cc(Cl)ccc3=C3C(=CC(C)(C)C3=C3C=C(c4ccco4)c4ccccc43)[B-](F)(F)n3cccc32)cc1', 'Cc1ccc(N=C2C(c3ccc(Cl)cc3)=Nc3ccccc32)cc1', 'C[Si](c1ccccc1)C(B(c1c(F)c(F)c(F)c(F)c1F)C1C=Cc2ccccc21)(c1ccccc1)P(c1ccccc1)c1ccccc1', 'FC1=C(c2ccccc2)c2ccccc2NC1=C1C=C(c2ccccc2)c2ccccc21', 'Cn1cc(C2=Cc3ccccc3C2=C2C=C(Br)C(Br)=CC2=O)c2ccccc21', 'CC1=NC(=NNc2ccc(F)cc2)c2c1c(=Cc1ccco1)cc(-c1ccco1)c2=C(C)O', 'C1=Cc2ccccc2C1=C1N=C(c2ccccc2)c2ccccc21', 'O=[N+]([O-])c1ccc(C2=CC=C(c3ccccc3)C2=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)cc1', 'BrC1=C(Br)C(=C2C(c3ccccc3)=C(c3ccccc3)c3c(Br)ccc(Br)c32)C(Br)=C1Br', 'F[B-]1(F)n2cccc2C(=C2N=C(c3ccccc3)c3ccccc32)c2cccn21', '[O-][N+]([O-])=C1C(c2ccc(F)cc2)=C(c2ccc(F)cc2)c2ccccc21', 'O=C1c2cccc3cccc(c23)C=CC12C=Cc1c(Cl)cc(Cl)cc12', 'C1=Cc2ccccc2C1=Cc1ccc2ccccc2c1', 'O=C1C(c2cccc(Cl)c2)=C(c2c3ccccc3cc3ccccc23)c2ccccc21', 'OC1=C(c2c(F)c(F)c(F)c(F)c2F)C(=C2c3ccccc3[B-](F)(F)n3cccc32)c2ccccc21', 'CC1=C(c2ccccc2)C(=C2c3ccccc3C(=O)c3ccccc32)c2ccc(CO)cc21', 'Cc1ccc(C2=C(c3cc(C)n(-c4ccccc4)c3C)C(=O)c3ccccc32)cc1', 'O=C(C1=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21)c1ccccc1', 'Cc1ccc(C)c(C(=C2C=CC(C3c4cc(Br)cc(C)c4[N+](=C4C=C(Br)c5ccccc54)[B-](F)(F)n4c(C)cc(C)c43)=N2)c2ccccc2)c1', 'F[B-]1(F)c2ccccc2C(=C2C(C3=C(c4ccccc4)c4cccn4[B-](F)(F)[N+]3=C3c4ccccc4-c4ccccc43)=C(c3cccs3)c3ccccc32)c2cccn21', 'CC1=Nc2ccccc2C1=C1C(=O)N(c2ccccc2)C(=O)c2ccccc21', 'O=C1ON(c2ccccc2)C(c2ccccc2)(c2ccccc2)C2CC1OC21C=Cc2ccccc21', 'Brc1ccc(C2=CC(=c3c4ccccc4c4c5cccc(c35)C=CC=4)c3ccccc32)cc1', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'F[B-]1(F)c2ccccc2C(=C2C=C(c3cc4ccccc4n3-c3ccc4ccccc4c3)c3ccccc32)c2cccn21', 'C[O+]=C1C=CC=CC1=[P-](=C1C=C(Oc2ccccc2)c2ccccc21)(c1ccccc1)c1ccccc1', 'BrC1=C(Br)c2ccccc2C1=Cc1ccccc1Br', 'O=C1C=C(c2ccccc2[N+](=O)[O-])c2ccccc21', 'c1ccc(C2=C(N(c3ccccc3)c3ccccc3)C3(c4ccccc42)c2ccccc2-c2ccccc23)cc1', 'c1ccc(CSC2=C(c3ccccc3)C(=Nc3ccccc3)c3ccccc32)cc1', 'FC(F)(F)c1ccccc1-c1c(-c2ccccc2)c(-c2ccccc2)c2c(c1-c1ccccc1)C(c1ccccc1)(c1ccccc1)C(c1ccccc1)=C2c1ccccc1', 'Cc1ccccc1C1=Nc2ccc(Br)cc2C1=Nc1ccccc1', 'FC1=C(Br)c2ccccc2C1=C(c1ccccc1)c1ccccc1', 'Cc1cc(C)n2c1C(=C1C=Cc3ccccc31)C(c1cccs1)=C1C=C(Cl)C(Cl)=[N+]1[B-]2(F)F', 'c1ccc(C2=NC(=c3c(=C(c4ccccc4)c4ccccc4)c4ccccc4c4ccccc34)c3ccccc32)cc1', 'C1=C(C2(c3ccccc3)c3ccccc3-c3ccccc32)C2(c3ccccc31)c1ccccc1-c1ccccc12', 'Clc1ccc(C2=NC(=C3C(c4ccc(Cl)cc4)=C(c4ccc(Cl)cc4)c4ccccc43)c3ccccc32)cc1', 'COc1ccc2nc3cc(C4=Cc5ccccc5C4=O)[nH]c(=O)c3cc2c1', 'COC([O-])c1ccc(C2=CC(=c3ccc(=c4c5ccccc5n5cccc45)cc3)c3ccccc32)cc1', 'O=C1C=C(CC2=C(c3ccccc3)c3ccccc3C2=O)C(=CNc2ccc(Br)cc2)c2ccccc21', 'C[O+]=C1C=CC(=C2C=C(OC3=C([O-])c4ccccc4C3=O)c3ccccc3C2=O)C=C1', 'FC1=C(c2ccccc2)c2ccccc2C1(c1ccccc1)c1c2ccccc2cc2ccccc12', 'CC1=C(c2ccccc2)c2cc(Cl)ccc2C1=c1c2ccccc2c(=Cc2ccc(Cl)cc2)c2ccccc12', 'F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2C=C(Cl)c3ccccc32)c2cccn21', 'CC1=C(c2ccccn2)C(F)(F)C2=C(c3ccccc3)C3(C(c4ccccc4)=C(c4ccccc4)c4ccccc43)C(c3c(F)c(F)c(C)c(F)c3F)=C12', 'COC(=O)c1cc(C=O)cc(C2=C(c3ccccc3)C(=O)c3ccccc32)c1', 'C1=CC(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)C(=Nc2ccccc2)N=C1c1ccccc1', 'FC1=C(c2ccccc2)c2ccccc2C1=Cc1ccc(F)cc1', 'Clc1ccc(C2=C(c3ccccc3)c3ccccc3C2C2=CC3c4ccccc4C2c2ccccc23)cc1', 'C1=Cc2ccccc2C1=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1', 'Fc1cccc(F)c1C1(C[Si](F)(F)F)C(c2ccccc2)=Nc2ccccc21', 'O=C1C(c2ccc(Cl)cc2)=C(c2ccc(Cl)c(Cl)c2)c2ccccc21', 'c1ccc(C2=NC(=C3c4ccccc4-c4ccccc43)c3ccccc32)cc1', 'COc1ccc([Si](C(=C2C=Cc3ccccc32)c2cc(OC)c(OC)c3ccccc23)(c2ccccc2)c2ccccc2)cc1', 'O=C1C(c2ccccc2)=Nc2c(-c3ccc(Cl)cn3)ccc(Cl)c21', 'NNC(=O)c1ccccc1C1=NC(=C(c2ccccc2)c2ccc[nH]2)c2ccccc21', 'Cn1cc(Nc2ccccc2)cc(C2=Nc3ccccc3C2=O)c1=O', 'Cc1ccc(C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)c2ccccc2)cc1', 'Brc1ccc(C2=CC(=C3c4ccccc4-c4ccccc43)c3ccccc32)cc1', 'O=C1C(C2=C(c3ccccc3)c3ccccc3C2=O)=CC(=CNc2ccccc2)c2ccc([N+](=O)[O-])cc21', '[O+]#[P-](c1ccccc1)(c1ccccc1)c1ccccc1C=C1N=C(c2ccccc2)c2ccccc21', 'COc1ccc(C2=CC(=C3C(=O)C(F)=C(c4ccc(C)cc4)C3=[NH+]Nc3ccc(F)cc3)c3ccccc32)cc1', 'C[O+]=C1C=C(c2ccc(Br)cc2)C(=C2C=C(C)c3ccccc32)C1=C1C(Cl)=C(c2ccccc2)c2cccn2[B-]1(F)F', 'C1=Cc2ccccc2C1=C1C(=NNc2ccccn2)N(c2ccccn2)c2ccccc21', 'F[B-]1(F)N(c2ccccc2Br)c2ccccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2C=Cc3ccccc32)c2cccn21', 'CC1=Nc2ccccc2C1=C1c2ccccc2Oc2ccccc21', 'COC1=Cc2ccccc2C1=C1C(=O)c2ccccc2C1=NNc1ccc(Cl)cc1', 'O=C1C(C2=C3C(=C(c4ccccc4)c4ccc(Cl)n4[B-]3(F)F)C(=O)C2(F)F)=C(c2ccc[nH]2)c2ccccc21', 'O=C1C=CC=CC1=c1[nH]c(=C2C=Cc3ccccc32)n(-c2ccccc2)c1=O', 'FC1=C(c2cccs2)c2ccccc2C1=Cc1sc(-c2ccc3ccccc3c2)cc1-c1[n-]c2ccccc2[s+]1', 'Cc1ccc(C)c2c1C(c1ccccc1)=C(c1ccccc1)C2=c1c2ccccc2c(=C2C=CC(=Nc3cccc4ccccc34)C2=O)c2ccccc12', 'CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21', 'O=C1C(N2C(=S)c3ccccc3C2O)=C(Br)c2ccccc21', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'CC1=C(c2ccccc2)C(c2ccc(C=C3C(c4ccccc4)=C(c4ccccc4)c4ccccc43)cc2)=C2C1=C(c1ccccc1)c1ccccc12', 'F[B-]1(F)n2cccc2C(=C2C=C(c3cccnc3)c3ccccc32)c2cccn21', 'Brc1ccc(NN=C2C(c3cccc4ccccc34)=Cc3ccccc32)cc1', 'C1=Cc2ccccc2C1=CNc1cccc2cccnc12', 'Cc1cccc2c1C(=C1C=CC=CC1=O)C(c1ccccc1)=C2', '[O-][N+]1=C(c2ccccc2)C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)[N+]([O-])=C1c1ccccc1', 'Fc1c(F)c(F)c([B-](C2=CC(=Cc3ccccc3)c3ccccc32)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F', 'O=C1C(=Nc2ccc(C=C3N=Cc4ccccc43)cc2)C=CC(O)=C1c1cccc2cccnc12', 'O=C(Oc1ccccc1C=C1C(=O)c2ccccc2C1=O)C1=C(c2ccccc2)c2ccccc2C1=O', 'Cc1ccc(C)c2c1C(=C1c3ccccc3[B-](F)(F)n3cccc31)C(c1ccccc1)=C2c1ccccc1', 'c1ccc(C2=NC(=NN=C3c4ccccc4-c4oc(-c5ccccc5)nc43)c3ccccc32)cc1', 'F[B-]1(F)c2c(n(-c3ccccc3)c3ccccc23)C(=C2C=C(c3ccc(Cl)cc3)c3ccccc32)c2cccn21', 'O=C1C(c2c3ccccc3c(-c3ccccc3)c3cc4ccccc4cc23)=Cc2ccccc21', 'C1=C(c2ccccc2)C(=C2c3ccccc3-c3ccccc32)c2ccccc21', 'Clc1ccc2c(c1)C(=C1C=C(c3ccccc3)c3c(Br)cccc31)S2', 'O=[N+]([O-])c1ccc(C2=C(c3ccccc3)C(=C3c4ccccc4-c4ccccc43)c3ccccc32)cc1', 'O=C1C=C(C(=C2C=CC=C(c3ccccc3)[P-]2(#[O+])c2ccccc2)c2ccccc2)c2ccccc21', 'Clc1ccc(C(=C2C(c3ccc(Cl)c(Cl)c3)=C(c3ccc(Cl)cc3)c3ccc(Cl)cc32)c2ccccc2)cc1', 'C1=Cc2ccccc2C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)c2ccccc21', 'C(=C1C=C(c2ccccc2)c2ccccc21)c1ccc(-c2ccccc2)cc1', 'O=C1C(F)=C(F)C(=C2C=C(c3cc[nH]c3)c3ccccc32)C(F)=C1F', 'CC1=C(c2ccc3ccccc3c2)C(=C2C(=O)C(C)(C)c3ccccc32)c2ccccc21', '[O-][N+]1=C(c2cccnc2)c2ccc(Cl)cc2C1=C1C(F)=C(F)c2ccccc21', 'ClC1=Nc2ccccc2C1=NOC(=Nc1ccccc1Cl)c1ccccc1Cl', 'COC1=Cc2ccccc2C1=C1C=C(Br)N(Cc2ccccc2)c2ccccc21', 'F[B-]1(F)c2c(Br)c3ccccc3c(=C3C(Br)=Cc4ccccc43)c2=C(c2ccccc2)c2cccn21', 'F[B-]1(F)n2cccc2C(=C2C=C(c3ccccn3)c3ccccc32)c2cccn21', 'C1=CC(=C2C=Cc3ccccc32)C=C1', 'N#CC1=CC(=C2c3ccccc3C(=O)c3ccccc32)c2ccccc21', 'O=C1C(Br)=C(C2=Nc3ccccc3C2=Nc2ccccc2)c2cc3ccccc3cc21', 'CC1(C)C2=C(c3ccccc3CC2=C2C=Cc3ccccc32)c2ccccc21', 'C1=Cc2ccccc2C1=C1C(c2ccccc2)=Cc2ccccc21', 'C(=NN=C1C(Nc2ccccc2)=Nc2ccccc21)c1ccccc1N=Nc1ccccc1N=Nc1ccccc1', 'O=C(N[NH+]=C1C(c2ccc(N([O-])[O-])cc2)=C([N+](=O)c2ccccc2)c2ccccc21)c1ccccc1Cl', 'O=C1C(=C2C(c3ccccc3)=Nc3ccccc32)C=Cc2ccc3ccccc3c21', 'O=C(CC1(C2=C(c3ccccc3)c3ccccc3C2(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'O=[N+](C(=S)c1ccccc1)C1=C([O-])c2ccccc2C1c1ccccc1', 'F[B-]1(F)n2cccc2C(=C2C=C(c3cccc(Cl)c3)c3ccccc32)c2ccc(Cl)n21', 'Cc1ccc2ccc(C3=C(c4cccs4)C(=C4C=C(c5cccs5)c5ccccc54)c4cccn4[B-]3(F)F)cc2c1', 'O=C(C1=Cc2ccccc2C1=C1c2cc(Cl)ccc2C(=O)N1c1ccccc1)c1ccc2ccccc2c1', 'CC1=C(c2ccccc2)C2(C3=C(C(=O)c4ccccc4C3=O)C3(c4ccccc4)c4ccccc4C(=O)N23)c2ccccc21', 'O=C1CC=CC(=C2C=Cc3ccccc32)O1', 'F[B-]1(F)n2cccc2C(=C2C(c3ccccc3)=Nc3ccccc32)c2cccn21', '[O-][S+]1c2ccccc2C(=C2N=C(c3ccccc3)c3ccccc32)c2ccccc21', 'COc1ccc2c(c1)C(c1c(OC)cc3ccccc3[n+]1[O-])=CC2', 'O=C1C(C2=C(F)C(F)(F)C(F)(F)C2(F)F)=C(c2cccs2)c2ccccc21', 'C1=C(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=NNc2ccccc2)c2ccccc21', 'CN1C(=O)C(=c2cc[n+](=C3C=Cc4ccccc43)n2[O-])c2cc(Cl)ccc21', 'CC1=C(N(c2c3ccccc3cc3ccccc23)S(=O)(=O)c2ccc(C)cc2)c2ccccc2C1=O', 'CC1=Cc2ccccc2C1=NN=Cc1ccccc1', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)c2ccccc21', 'COc1ccc2cccc(C3=Cc4ccccc4C3=O)c2c1', 'Clc1cccc(Cl)c1N=C1C=C(c2ccccc2)c2ccccc21', 'C1=C(c2ccccc2)C(=C2C(=C3c4ccccc4-c4ccccc43)c3cccc4cccc2c34)c2ccccc21', 'CCC1C(C2(c3ccccc3)c3ccccc3-c3ccccc32)=Cc2ccccc21', 'F[B-]1(F)n2cccc2C(=C2C=C(c3ccccn3)c3ccccc32)CC(c2ccccc2)=[N+]1c1ccccc1', 'FC1=Cc2ccccc2C1=C1c2ccccc2Nc2ccccc21', 'Cc1ccccc1NN=C1C(c2cc(-c3ccccc3)cc(-c3ccccc3)n2)=Nc2ccccc21', 'NC1=NC(=CC2=C(c3ccccc3)c3ccccc3C2=O)c2ccccc21', 'c1ccc(C2=C(c3ccccc3)C2=C2C(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)=C(c3ccccc3)c3ccccc32)cc1', 'ClC1=C(c2ccccc2)C(c2ccccc2)(c2cccc(Br)c2)c2cc(Br)ccc21', 'COc1ccc2c(c1)C(=Cc1ccccc1)C(S(=O)(=O)c1ccc(C)cc1)=C2c1ccccc1', 'COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)C=C2c1ccccc1', 'O=C1C(=C2C(c3ccc(Cl)cc3)=C(c3ccc(Cl)cc3)c3ccccc32)c2ccccc2N1c1ccc(Cl)cc1'}",155,16.0
C1=Cc2ccccc2C1=C(c1ccccc1)c1ccccc1,4,4,290,290,1,[290],0.46359415,0.46359415,0.46359415,[0.46359415],-0.0084290499999999,-0.0084290499999999,-0.0084290499999999,[-0.0084290499999999],2,2,2.0,2,[2],"{'Brc1ccc(C2=CC(=C(c3ccccc3)c3ccccc3)c3ccccc32)cc1', 'Clc1ccc(C(=C2C(c3ccc(Cl)c(Cl)c3)=C(c3ccc(Cl)cc3)c3ccc(Cl)cc32)c2ccccc2)cc1'}",2,1.0
C1=Cc2ccccc2C1=C1c2ccccc2-c2ccccc21,4,4,300,300,1,[300],0.4810106,0.4810106,0.4810106,[0.4810106],-0.0207453999999999,-0.0207453999999999,-0.0207453999999999,[-0.0207453999999999],2,2,2.0,2,[2],"{'O=[N+]([O-])c1ccc(C2=C(c3ccccc3)C(=C3c4ccccc4-c4ccccc43)c3ccccc32)cc1', 'Brc1ccc(C2=CC(=C3c4ccccc4-c4ccccc43)c3ccccc32)cc1'}",2,1.0
C1=Cc2ccccc2C1=CCc1ccccc1,4,4,280,280,1,[280],0.3358879,0.3358879,0.3358879,[0.3358879],-0.1305314999999999,-0.1305314999999999,-0.1305314999999999,[-0.1305314999999999],1,1,1.0,1,[1],{'C1=C(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=NNc2ccccc2)c2ccccc21'},1,1.0
C1=Cc2ccccc2C1=Cc1ccccc1,8,4,320,160,2,"[160, 320]",0.4275315,0.4016418499999999,0.41458667499999996,"[0.4275315, 0.4016418499999999]",0.1861162,-0.1216822,0.032217,"[0.1861162, -0.1216822]",4,3,3.5,7,"[3, 4]","{'C(=C1C=C(c2ccccc2)c2ccccc21)c1ccc(-c2ccccc2)cc1', 'BrC1=C(Br)c2ccccc2C1=Cc1ccccc1Br', '[O+]#[P-](c1ccccc1)(c1ccccc1)c1ccccc1C=C1N=C(c2ccccc2)c2ccccc21', 'CC1=C(c2ccccc2)C(c2ccc(C=C3C(c4ccccc4)=C(c4ccccc4)c4ccccc43)cc2)=C2C1=C(c1ccccc1)c1ccccc12'}",4,1.3333333333333333
