Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
C1=NNC=[S+]C1,1,0.4608294930875576,1,1.4084507042253522
[B-]1C2=CC(=Cc3cccn31)C=C2,1,0.4608294930875576,1,1.4084507042253522
c1ccc2c(c1)CCN2,1,0.4608294930875576,3,4.225352112676056
[B-]1N2C=CC=CC2=Cc2cccc[n+]21,1,0.4608294930875576,1,1.4084507042253522
[B-]1n2cccc2C=C2c3ccccc3C=[N+]12,1,0.4608294930875576,1,1.4084507042253522
[B-]1[N+]C=Cc2cccn21,1,0.4608294930875576,13,18.30985915492958
[B-]1n2ccnc2C=C2c3ccccc3C=[N+]12,1,0.4608294930875576,1,1.4084507042253522
[B-]1n2cccc2C=C2N=CC=[N+]12,1,0.4608294930875576,0,0.0
C1=CNCCC1,1,0.4608294930875576,1,1.4084507042253522
[B-]1C=C2CC3=CC=[N+]3C2=C1,1,0.4608294930875576,1,1.4084507042253522
C1=CCOCC1,1,0.4608294930875576,1,1.4084507042253522
[B-]1C2=[N+]C=CC2=Cc2cccn21,1,0.4608294930875576,1,1.4084507042253522
c1ccc2c(c1)Cc1ccc3ccccc3c1-2,1,0.4608294930875576,1,1.4084507042253522
[B-]1[B-][N+]2=Cc3ccccc3C2=Cc2cccn21,1,0.4608294930875576,1,1.4084507042253522
C1=CS[N+]C1,1,0.4608294930875576,1,1.4084507042253522
[B-]1c2ccccc2NCc2cccn21,1,0.4608294930875576,1,1.4084507042253522
c1ccc2c3c(ccc2c1)CCN3,1,0.4608294930875576,1,1.4084507042253522
[B-]1n2cccc2CC2=C[N+]1=C2,1,0.4608294930875576,1,1.4084507042253522
[B-]1C=Cc2cn3cccc3cc21,1,0.4608294930875576,1,1.4084507042253522
[B-]1C2C(=Cc3cccn31)C=Cc1ccccc12,1,0.4608294930875576,1,1.4084507042253522
C1=Nc2ccccc2C1,1,0.4608294930875576,1,1.4084507042253522
[B-]1N2C(=Cc3cccn31)Nc1ccccc12,1,0.4608294930875576,1,1.4084507042253522
C1=CCCC=C1,1,0.4608294930875576,2,2.8169014084507045
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3ccccc3c21,1,0.4608294930875576,1,1.4084507042253522
[B-]1C2=Cc3cc4c(cccn4c3)CC2=Cc2cccn21,1,0.4608294930875576,1,1.4084507042253522
[B-]1C=CCc2cccn21,1,0.4608294930875576,1,1.4084507042253522
[B-]1[N+]Cc2cccn21,1,0.4608294930875576,1,1.4084507042253522
C1=CCC=CC1,1,0.4608294930875576,1,1.4084507042253522
C1=CCC=C1,1,0.4608294930875576,6,8.450704225352112
[B-]1[N+]C2=Cc3cccn3[B-]C2=CN1,1,0.4608294930875576,1,1.4084507042253522
C1=CC[S+]=C1,1,0.4608294930875576,1,1.4084507042253522
