Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2ncccc2c1,2,0.7722007722007722,4,3.418803418803419,0.0003716,0.00362075,0.0003716,"['CC(C)P(Cc1cccc2cccnc12)C(C)(C)C', 'Cc1nc2ccccc2c(N)c1C=O']",10,0.0032491499999999997,10
c1ccc2c(c1)CCN2,2,0.7722007722007722,2,1.7094017094017095,0.0003716,0.0,0.0004001,"['CCOc1ccccc1C1C(c2ccc(OC)cc2)C12C(=O)N(C(c1ccccc1)c1ccccc1)c1ccccc12', 'CC(C)(C)OC(=O)N1C(C(c2ccccc2)C2(C)C(=O)N(Cc3ccccc3)c3cc(Cl)ccc32)=C2CCC1C1OC(C)(C)OC1C2']",9,-0.0004001,10
c1ccoc1,2,0.7722007722007722,3,2.564102564102564,0.0003716,0.00769905,0.0003716,"['COc1ccc2c(=O)c(C3(C)C(Br)C(C(=O)O)C3c3ccco3)coc2c1', 'COCC(=C(Cl)c1ccccc1)c1ccco1']",5,0.00732745,10
C1=CCCC1,2,0.7722007722007722,1,0.8547008547008548,0.0003716,0.0,0.00038585,['CC[Se]C1=C(c2cc(C(=O)OC)cc(C(C)(C)C)c2O)C(C#N)(c2cc(C3=C(c4cc(CCC(=O)OC)cc(OC)c4)CCC3)sc2C#Cc2ccc(OC)c(C#Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2)CC1=O'],5,-0.00038585,10
c1ccccc1,137,50.74074074074074,98,81.66666666666667,0.00126135,0.00100665,0.0023515000000000003,"['CN(C)c1ccc(N=C2C(Nc3ccc(Cl)cc3)=Nc3ccccc32)cc1', 'O=C(COC(=O)c1cccnc1Cl)c1ccc(-c2ccccc2)cc1', 'c1cncc(-c2cc(-c3ccncc3)cc(-c3ccncc3)c2)c1', 'CC(=O)NC(=Cc1ccccc1)c1ccccc1', 'CCOC(=O)C(Cl)(N(C(=O)C(C)(Cl)[Si](C)(C)C)c1ccccc1)[PH](=O)OC', 'C=C1c2ccccc2C2(C)CC1C1C(c3ccc(Cl)cc3)OC2C12C(=O)N=NN2c1ccccc1', 'O=CC(C(=O)N1C(=O)OCC1Cc1ccccc1)C(O)c1ccccc1', 'COC(=O)C1(c2ccc(C(F)(F)F)cc2)CO1', 'COC(=O)C1=C(C(Cl)Cl)OC2(C(=O)c3ccccc3C2=O)P(c2ccccc2)C1c1ccccc1', 'CCOc1cc(OC(=O)c2ccccc2)c(C#Cc2ccccc2)cc1C#CC#Cc1ccccc1COC(=O)c1ccccc1', 'Fc1ccc(CNc2ccc(Oc3ccccc3)cc2)cc1', 'CNC(=S)NN=C(C)c1ccccc1', 'c1ccc(-c2sc(-c3cc4ccccc4c4ccccc34)c3ccccc23)cc1', 'O=c1c2ccccc2n(S(=O)(=O)Cc2ccccc2)c2ccccc12', 'O=C(C=C1CCC2OOC3CCCC(C1)C32)c1ccc(Cl)cc1', 'C[O+]=C1C=C(C#N)[B-]2(OC(C(C)(C)C)=CC2=O)C(c2cccc(C)c2)=C1', 'COc1cc(C#Cc2ccccc2)cc(C=O)c1O', 'COC(=O)c1ccccc2cc3c(=O)c(C[P-](#[O+])(c4ccccc4)c4ccccc4)cccc3c1-2', 'CC(=O)c1c(-c2ccccc2)cc2ccccc2c1C', 'CC(C)C1CCN1C(=O)c1cccc(-c2ccccc2)c1NC(=O)C1CCCN1C(=O)OC(C)(C)C', 'N#Cc1ccc(N=C2C(=O)Nc3ccccc32)cc1', 'COC(=O)CNC(=O)C(C)(C)NC(=O)CCNC(=O)c1ccccc1', 'C=C(C)CC1c2c(C)cc(C)cc2C(OC)N1S(=O)(=O)c1ccc(C)cc1', 'CC1=CC2=C(c3ccccc3)c3ccccc3C3c4ccccc4C23c2ccccc21', 'CC(=O)N1N=C(c2ncccc2Cl)CC1c1ccccc1O', 'O=S1(=O)c2ccccc2C(F)(F)N1C1=NN=C(C(F)(F)F)C2(c3ccccc3)SCSC12', 'C#Cc1ccc(-c2c(N(C)C)c(C#N)nc3ccccc23)cc1', 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccccc5)c4)cn3)cc2)cc1', 'Cc1ccc(C2C(c3ccccc3)=C(c3ccccc3)C2(C)C)cc1', 'Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)[PH+](C2CCCCC2)C2CCCCC2)c(F)c1F', 'CC(C)(NC(=O)OCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1', 'COC1C(O)C2Oc3ccccc3C(=O)N2C1(O)c1ccccc1', 'CC1(C)OC2NC(C(C)(C)C)B(c3ccccc3)OC2O1', 'O=C1CC(c2ccc(Cl)cc2)C([N+](=O)[O-])(C(F)(F)F)N1', 'Cc1c(N)cccc1Br', 'COC(=O)C1(C23CCCC2Nc2ccccc23)NC(c2ccccc2)c2ccccc21', 'COc1ccc(C2(c3ccc(OC)cc3)CC=C(C(F)(F)F)CC2(C)O)cc1', 'CCc1c(C(=O)c2ccccc2O)c(C)n(C2CC2)c1C1CC1', 'Cc1ccc(S(=O)(=O)N2C(C(=O)Oc3ccccc3)CC3C(=O)CCCC32)cc1', 'Clc1ccc(C=Cc2nnn(-c3ccccc3)n2)cc1', 'CC(C)(C)C1OC(c2ccccc2)C2C3(C)[N-]C2(O1)[N+]3=O', 'CCn1c(=O)n(C(C[N+](=O)[O-])C2CC2C(=O)c2ccccc2)c2ccccc21', 'COc1ccc(C=C(C#N)COC(=O)c2ccc([N+](=O)[O-])cc2)cc1', 'COc1ccc(C2COC3=C(C(=O)CC(C)(C)C3)C2c2ccc(OC)cc2)cc1', 'COC(=O)[N+](CCN1C(=O)O[B-]1(F)F)Cc1ccccc1', 'O=C(NN=Cc1cc(Cl)ccc1O)c1ccccc1', 'CC(=O)OC1C(=O)CC(C)CC1c1ccccc1', 'N#CCCC(=NNc1ccc([N+](=O)[O-])cc1)c1ccco1', 'CCCOC1=CC(=Nc2cc(OC)ccc2OC)C=C(OC)C1=O', 'COC(=O)c1cc(C(=O)OC)cc(N(c2ccccc2)c2c(C)cc(C)cc2C=O)c1', 'COc1ccc(NC(=Nc2ccccc2-c2nc3ccccc3c3ccccc23)c2nnc(-c3ccccc3)cc2-c2ccc(Cl)cc2)cc1', 'COc1ccccc1C=NC1=C(Cl)C(=O)C(=CNc2c(Cl)cccc2Cl)c2nc(C)nc(-c3ccc(C)cc3)c21', 'O=[N+]([O-])C=Cc1ccccc1', 'CC(=Pc1c(C(C)C)cc(C(C)C)cc1C(C)C)P=C(O[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1', 'CN(C)c1c([N+](=O)[O-])ccc(N)c1NC(=O)C(=O)NN(c1ccccc1)c1ccccc1', 'CC1OC(=O)C2(C(=O)C=C(n3cccn3)N(c3ccccc3)C2c2ccccc2)C1=O', '[O-][SH]1[SH]=[S+]c2cccc(Nc3ccc(F)cc3)c21', 'Cc1ccc([S+]=C(C=C([O-])c2ccc(C)cc2)S(=O)(=O)c2ccccc2)cc1', 'O=Cc1cc(-c2ccc(Br)cn2)c(Br)cc1Br', 'CC(=[S+]CCC(C)=C(C#N)C#N)C(C(=O)c1ccccc1)=[N+]([O-])[O-]', 'CN1C(=O)C2CC=CC1N2c1ccc(C(=O)O)cc1', 'OC(C(F)COCc1ccccc1)C(F)C(F)COCc1ccccc1', 'C[Si](C)(C)N(P1C2c3ccccc3-c3ccccc3C21c1ccccc1)[Si](C)(C)C', 'CC1(C)C2CCC3(OOC4(OC(Cc5ccccc5)CC4=O)O3)C1(C)C2', 'O=C(C[Se]c1ccccc1)c1ccc(Cl)cc1[N+](=O)[O-]', 'O=C(C1CC1c1ccccc1)N1CCCC1C1CN1', 'O=S(=O)(c1ccccc1)c1oc(Cc2ccccc2)cc1Cc1ccccc1', 'O=C(OC(=C(O)C(=O)c1ccccc1)c1ccccc1)c1ccccc1', 'O=C(Nc1c(-c2ccccc2)c2ccccc2c2ccccc12)c1occc1-c1ccc(Cl)cc1', 'c1ccc(CC2(C(c3ccccc3)c3ccccc3)CCCN(c3ccccc3)O2)cc1', 'O=C(C=Cc1cccc(Br)c1)c1cnc2ccccc2c1', 'COc1ccc(C=Nn2c(C(N)=O)n[nH]c2=S)cc1', 'c1ccc(-c2ccc3ccccc3c2-c2ccc3ccccc3c2)cc1', 'COc1ccccc1C1=[S+]C(=C2Sc3ccc(C(C)(C)C)cc3S2)C2=C(OCCS2)C1=O', 'COCC(=O)Oc1cc(-c2cccnc2)c(OC(C)=O)cc1C', 'CC1=[S+]C(=C2C(=C(C)[O-])C(=C(C=Cc3cccc4ccccc34)c3ccccc3)S[S-]2C)[S+]=C1[O-]', 'Cc1onc(-c2ccc(F)cc2)c1C1CCC(=O)C1=Cc1ccncc1', 'CC(=O)N1OC2C(O)C(O)C(CO)C1C2(O)c1ccccc1', 'S=C(NN=C(c1ccccc1)c1ccccc1)Nc1cccc(Cl)c1', 'COc1ccc2c(c1)C(=O)C(c1ccc(O)cc1)=C2']",6,-0.0013448500000000003,20
c1ccncc1,12,4.444444444444445,15,12.5,0.00126135,0.004404099999999999,0.00126135,"['O=C(COC(=O)c1cccnc1Cl)c1ccc(-c2ccccc2)cc1', 'c1cncc(-c2cc(-c3ccncc3)cc(-c3ccncc3)c2)c1', 'Nc1ccncc1', 'CC(=O)N1N=C(c2ncccc2Cl)CC1c1ccccc1O', 'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccccc5)c4)cn3)cc2)cc1', 'O=Cc1cc(-c2ccc(Br)cn2)c(Br)cc1Br', 'O=C1CCC2(O1)c1ccc(Br)cc1C(=O)N2c1c(F)c(F)nc(F)c1F', 'COCC(=O)Oc1cc(-c2cccnc2)c(OC(C)=O)cc1C', 'Cc1onc(-c2ccc(F)cc2)c1C1CCC(=O)C1=Cc1ccncc1', 'COC(=O)C12CC3c4ccccc4N(S(=O)(=O)c4ccccn4)C1(C(=O)OC)C3C(CC(C)=O)O2']",6,0.0031427499999999993,20
c1ccc2ccccc2c1,7,2.5925925925925926,8,6.666666666666667,0.00126135,0.0284295,0.00126135,"['CC(=O)c1c(-c2ccccc2)cc2ccccc2c1C', 'COC(=O)c1ccc2cc(C)cc(C(=O)OC)c2c1C(=O)OC', 'O=C1CC(c2ccc3ccccc3c2NCCO)Nc2ccccc21', 'c1ccc2cc(CC34CCC(CC3)c3cc5ccccc5c5cccc4c35)ccc2c1', 'c1ccc(-c2ccc3ccccc3c2-c2ccc3ccccc3c2)cc1', 'CC1=[S+]C(=C2C(=C(C)[O-])C(=C(C=Cc3cccc4ccccc34)c3ccccc3)S[S-]2C)[S+]=C1[O-]']",10,0.02716815,20
C1CCOC1,5,1.8518518518518516,11,9.166666666666666,0.00126135,0.0273538,0.0001675,"['CC1(C)C(=O)COC12CC(=O)c1ccccc12', 'O=c1nc(Br)ccn1C1OC(CO)C(O)C1O', 'CC1OC(=O)C2(C(=O)C=C(n3cccn3)N(c3ccccc3)C2c2ccccc2)C1=O', 'CC1(C)C2CCC3(OOC4(OC(Cc5ccccc5)CC4=O)O3)C1(C)C2', 'O=C1CCC2(O1)c1ccc(Br)cc1C(=O)N2c1c(F)c(F)nc(F)c1F']",5,0.0271863,20
c1ccoc1,4,1.4814814814814816,4,3.3333333333333335,0.00126135,0.0019586,0.00126135,"['COC(=O)C=Cc1ccco1', 'N#CCCC(=NNc1ccc([N+](=O)[O-])cc1)c1ccco1', 'O=S(=O)(c1ccccc1)c1oc(Cc2ccccc2)cc1Cc1ccccc1', 'O=C(Nc1c(-c2ccccc2)c2ccccc2c2ccccc12)c1occc1-c1ccc(Cl)cc1']",5,0.00069725,20
c1ccc2c(c1)CNC2,4,1.4814814814814816,4,3.3333333333333335,0.00126135,0.00359525,0.00126135,"['C=C(C)CC1c2c(C)cc(C)cc2C(OC)N1S(=O)(=O)c1ccc(C)cc1', 'CC(=O)OCC(=NO)C(=O)OC1(C(Cl)(Cl)Cl)NC(=O)c2ccccc21', 'COC(=O)C1(C23CCCC2Nc2ccccc23)NC(c2ccccc2)c2ccccc21', 'O=C1CCC2(O1)c1ccc(Br)cc1C(=O)N2c1c(F)c(F)nc(F)c1F']",9,0.0023339,20
C1CC1,4,1.4814814814814816,4,3.3333333333333335,0.00126135,0.0,0.0020487,"['CCc1c(C(=O)c2ccccc2O)c(C)n(C2CC2)c1C1CC1', 'CCn1c(=O)n(C(C[N+](=O)[O-])C2CC2C(=O)c2ccccc2)c2ccccc21', 'O=C(C1CC1c1ccccc1)N1CCCC1C1CN1']",3,-0.0020487,20
c1ccc2ncccc2c1,3,1.1111111111111112,5,4.166666666666666,0.00126135,0.0,0.0020487,"['OCCOc1cccc2ncccc12', 'C#Cc1ccc(-c2c(N(C)C)c(C#N)nc3ccccc23)cc1', 'O=C(C=Cc1cccc(Br)c1)c1cnc2ccccc2c1']",10,-0.0020487,20
C1CCNC1,3,1.1111111111111112,6,5.0,0.00126135,0.0012005,0.0013222,"['CC(C)C1CCN1C(=O)c1cccc(-c2ccccc2)c1NC(=O)C1CCCN1C(=O)OC(C)(C)C', 'O=C1CC(c2ccc(Cl)cc2)C([N+](=O)[O-])(C(F)(F)F)N1', 'O=C(C1CC1c1ccccc1)N1CCCC1C1CN1']",5,-0.00012169999999999998,20
C1CCCCC1,3,1.1111111111111112,18,15.0,0.00126135,0.0017211,0.00126135,"['Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)[PH+](C2CCCCC2)C2CCCCC2)c(F)c1F', 'CC(=O)OC1C(=O)CC(C)CC1c1ccccc1']",6,0.00045974999999999987,20
C1CCCC1,2,0.7407407407407408,12,10.0,0.00126135,0.0503686,0.00100665,"['O=C1CCC2(C1)C(=O)OC13CC=C4CCCC41CCC23', 'Cc1onc(-c2ccc(F)cc2)c1C1CCC(=O)C1=Cc1ccncc1']",5,0.04936195,20
c1ccc2c(c1)CCC2,2,0.7407407407407408,3,2.5,0.00126135,0.047140049999999996,0.00100665,"['COC(=O)C1=C(C(Cl)Cl)OC2(C(=O)c3ccccc3C2=O)P(c2ccccc2)C1c1ccccc1', 'CC1(C)C(=O)COC12CC(=O)c1ccccc12']",9,0.0461334,20
c1ccsc1,2,0.7407407407407408,2,1.6666666666666667,0.00126135,0.0,0.0013222,['O=C(O)C(O)(c1cccs1)c1cccs1'],5,-0.0013222,20
C1CC2CCC1C2,2,0.7407407407407408,2,1.6666666666666667,0.00126135,0.0028147,0.00126135,"['COC(=O)C1=CN(C2CC3CCC2(C)C3(C)C)C=C2COc3c(ccc(OC)c3CC(C)=O)N(C(C)=O)C21', 'Cc1[nH]c2nnnn2c(=O)c1C1(O)CC2CCC1(C)C2(C)C']",7,0.0015533499999999998,20
c1ccc2c(c1)ccc1ccccc12,2,0.7407407407407408,3,2.5,0.00126135,0.2979984,0.00100665,"['c1ccc(-c2sc(-c3cc4ccccc4c4ccccc34)c3ccccc23)cc1', 'O=C(Nc1c(-c2ccccc2)c2ccccc2c2ccccc12)c1occc1-c1ccc(Cl)cc1']",14,0.29699175,20
